OBJECTID,EASTING,NORTHING
58177,545154,187376
58178,545003,187272
58179,545150,187089
58180,545154,187376
58181,545187,187263
58182,545094,187553
58183,545154,187376
58184,545154,187376
58185,545152,187539
58186,545154,187376
58187,545154,187376
58188,545154,187376
58189,545187,187263
58190,546718,187418
58191,546096,187602
58192,546718,187418
58193,546718,187418
58194,546718,187418
58195,546718,187418
58196,546718,187418
58197,546718,187418
58198,546016,187577
58199,546016,187577
58200,546718,187418
58201,546016,187577
58202,546230,187377
58203,546718,187418
58204,546230,187377
58205,546718,187418
58206,546718,187418
58207,546718,187418
58208,546176,187625
58209,546230,187377
58210,546176,187625
58211,546230,187377
58212,546475,187409
58213,546475,187409
58214,546516,187495
58215,545960,187638
58216,546375,187363
58217,546375,187363
58218,546475,187409
58219,546475,187409
58220,546475,187409
58221,546475,187409
58222,546475,187409
58223,546475,187409
58224,546096,187602
58225,546230,187377
58226,546375,187363
58227,546230,187377
58228,546375,187363
58229,546230,187377
58230,546751,188958
58231,546461,188347
58232,546751,188958
58233,546529,189181
58234,546461,188347
58235,546529,189181
58236,546751,188958
58237,546529,189181
58238,546751,188958
58239,546751,188958
58240,546651,188173
58241,546708,188021
58242,546651,188173
58243,546512,188334
58244,546582,188557
58245,546554,188068
58246,546582,188557
58247,546212,188445
58248,546529,189181
58249,546529,189181
58250,546529,189181
58251,546529,189181
58252,546651,188173
58253,546529,189181
58254,546554,188068
58255,546212,188445
58256,546212,188445
58257,546212,188445
58258,546996,188165
58259,546529,189181
58260,546529,189181
58261,546461,188347
58262,546263,187902
58263,546263,187902
58264,546368,188007
58265,546263,187902
58266,546066,187926
58267,546368,188007
58268,546368,188007
58269,546368,188007
58270,546368,188007
58271,546368,188007
58272,546368,188007
58273,546253,187633
58274,546066,187926
58275,546263,187902
58276,546263,187902
58277,546368,188007
58278,546368,188007
58279,546368,188007
58280,546341,187704
58281,546341,187704
58282,546810,187704
58283,546718,187890
58284,546341,187704
58285,546561,187573
58286,546582,187705
58287,546341,187704
58288,546810,187704
58289,546718,187890
58290,546623,187832
58291,546623,187832
58292,546341,187704
58293,546811,187494
58294,546656,187710
58295,546810,187704
58296,546341,187704
58297,546810,187704
58298,543460,188291
58299,543727,188200
58300,543460,188291
58301,543460,188291
58302,543654,188240
58303,543727,188200
58304,544051,188058
58305,543928,188215
58306,543460,188291
58307,543460,188291
58308,543907,187945
58309,543866,188073
58310,543866,188073
58311,543460,188291
58312,543727,188200
58313,543460,188291
58314,543460,188291
58315,543460,188291
58316,544695,188026
58317,544240,187924
58318,544457,187966
58319,544457,187966
58320,544457,187966
58321,544457,187966
58322,544457,187966
58323,544295,188077
58324,544635,188136
58325,544240,187924
58326,544635,188136
58327,544451,188016
58328,544240,187924
58329,544364,188130
58330,544635,188136
58331,544635,188136
58332,544635,188136
58333,544635,188136
58334,544635,188136
58335,544635,188136
58336,544635,188136
58337,544635,188136
58338,544358,187888
58339,544635,188136
58340,544635,188136
58341,544457,187966
58342,544635,188136
58343,544451,188016
58344,544364,188130
58345,544635,188136
58346,544635,188136
58347,544364,188130
58348,544364,188130
58349,544635,188136
58350,544316,187988
58351,544635,188136
58352,544635,188136
58353,544635,188136
58354,544635,188136
58355,544635,188136
58356,544635,188136
58357,544635,188136
58358,544635,188136
58359,544635,188136
58360,544354,187400
58361,544354,187400
58362,544282,187390
58363,544615,187300
58364,544354,187400
58365,544522,187577
58366,544442,187356
58367,544522,187577
58368,544914,187795
58369,544615,187300
58370,544615,187300
58371,544354,187400
58372,544596,187694
58373,544610,187093
58374,544610,187093
58375,544848,187287
58376,544427,187016
58377,544427,187016
58378,544427,187016
58379,544427,187016
58380,544543,187097
58381,544427,187016
58382,544427,187016
58383,544543,187097
58384,544427,187016
58385,544848,187287
58386,544394,187338
58387,544427,187016
58388,544795,187178
58389,545505,187548
58390,545505,187548
58391,545505,187548
58392,546000,187772
58393,545655,187506
58394,545655,187506
58395,546000,187772
58396,545584,187550
58397,545584,187550
58398,545505,187548
58399,545655,187506
58400,546000,187772
58401,545505,187548
58402,545875,187372
58403,545686,187158
58404,545977,187264
58405,545686,187158
58406,545814,187183
58407,545562,187185
58408,545977,187264
58409,545562,187185
58410,545831,187210
58411,545562,187185
58412,545562,187185
58413,545562,187185
58414,545831,187210
58415,545875,187372
58416,545977,187264
58417,545562,187185
58418,545875,187372
58419,545819,187531
58420,545686,187158
58421,545686,187158
58422,545562,187185
58423,545977,187264
58424,545831,187210
58425,545831,187210
58426,545831,187210
58427,545831,187210
58428,545831,187210
58429,545324,187174
58430,545427,187222
58431,545427,187222
58432,545324,187174
58433,545342,187545
58434,545473,187107
58435,545427,187222
58436,545342,187545
58437,545473,187107
58438,545342,187545
58439,545418,187520
58440,545427,187222
58441,545324,187174
58442,545725,187858
58443,545709,188030
58444,545661,187948
58445,545661,187948
58446,545895,187931
58447,545725,187858
58448,545895,187931
58449,545725,187858
58450,545977,187929
58451,543493,187055
58452,543602,186835
58453,543665,186957
58454,543493,187055
58455,543602,186835
58456,543602,186835
58457,543602,186835
58458,543665,186957
58459,543720,187184
58460,543678,187239
58461,543602,186835
58462,543678,187239
58463,543678,187239
58464,543678,187239
58465,543678,187239
58466,543678,187239
58467,543602,186835
58468,543602,186835
58469,543602,186835
58470,543665,186957
58471,543678,187239
58472,543602,186835
58473,543720,187184
58474,544383,187082
58475,543923,186927
58476,544383,187082
58477,544111,186839
58478,544111,186839
58479,544111,186839
58480,543903,187005
58481,544016,186878
58482,544007,187525
58483,543991,187740
58484,544025,187657
58485,544025,187657
58486,544007,187525
58487,544089,187813
58488,544007,187525
58489,544007,187525
58490,543991,187740
58491,544174,187563
58492,543920,187213
58493,543920,187213
58494,543920,187213
58495,544149,187366
58496,543920,187213
58497,544053,187167
58498,543949,187159
58499,543894,187096
58500,543920,187213
58501,541759,186899
58502,541736,186960
58503,541736,186960
58504,541418,187043
58505,541358,187140
58506,541633,186928
58507,541736,186960
58508,540196,186671
58509,540196,186671
58510,540384,187099
58511,540306,186961
58512,540715,187132
58513,540797,187768
58514,540797,187768
58515,540267,186865
58516,540267,186865
58517,540477,187503
58518,540179,186956
58519,540179,186956
58520,540179,186956
58521,540179,186956
58522,540267,186865
58523,540477,187503
58524,540267,186865
58525,540196,186671
58526,540384,187099
58527,540267,186865
58528,541414,186769
58529,541414,186769
58530,541414,186769
58531,541536,186586
58532,541536,186586
58533,541536,186586
58534,540612,186926
58535,540612,186926
58536,540765,187047
58537,540612,186926
58538,541056,186790
58539,540765,187047
58540,540612,186926
58541,540612,186926
58542,540612,186926
58543,540995,186982
58544,540612,186926
58545,541056,186790
58546,541056,186790
58547,541056,186790
58548,541056,186790
58549,540995,186982
58550,541099,187006
58551,541056,186790
58552,540812,186929
58553,541056,186790
58554,541056,186790
58555,541206,186720
58556,540797,186886
58557,540765,187047
58558,541099,187006
58559,540612,186926
58560,540612,186926
58561,540995,186982
58562,540797,186886
58563,541056,186790
58564,541056,186790
58565,541056,186790
58566,541056,186790
58567,541056,186790
58568,541056,186790
58569,541056,186790
58570,541056,186790
58571,541056,186790
58572,541056,186790
58573,541056,186790
58574,541056,186790
58575,541056,186790
58576,541056,186790
58577,541056,186790
58578,544017,186714
58579,544017,186714
58580,544017,186714
58581,544017,186714
58582,543601,186692
58583,543372,186503
58584,543567,186692
58585,543601,186692
58586,543525,186534
58587,543601,186692
58588,543567,186692
58589,543601,186692
58590,543525,186534
58591,544020,186773
58592,543601,186692
58593,543601,186692
58594,543705,186639
58595,543601,186692
58596,543705,186639
58597,543794,186657
58598,543255,186418
58599,543601,186692
58600,543705,186639
58601,543705,186639
58602,543567,186692
58603,543255,186418
58604,543705,186639
58605,543567,186692
58606,543567,186692
58607,543705,186639
58608,543805,186698
58609,544020,186773
58610,543601,186692
58611,544017,186714
58612,543805,186698
58613,543601,186692
58614,543567,186692
58615,543705,186639
58616,543705,186639
58617,543705,186639
58618,543705,186639
58619,543705,186639
58620,543705,186639
58621,543705,186639
58622,543705,186639
58623,543705,186639
58624,543705,186639
58625,543705,186639
58626,543805,186698
58627,543705,186639
58628,543705,186639
58629,543805,186698
58630,543805,186698
58631,543601,186692
58632,543705,186639
58633,543805,186698
58634,543705,186639
58635,543705,186639
58636,543705,186639
58637,543705,186639
58638,543705,186639
58639,543567,186692
58640,543705,186639
58641,543705,186639
58642,543705,186639
58643,543705,186639
58644,543421,186490
58645,543525,186534
58646,543255,186418
58647,543372,186503
58648,543567,186692
58649,543601,186692
58650,544017,186714
58651,543503,186720
58652,543525,186534
58653,543601,186692
58654,543705,186639
58655,543421,186490
58656,543601,186692
58657,543601,186692
58658,542982,186645
58659,542982,186645
58660,542982,186645
58661,542982,186645
58662,543036,186726
58663,543036,186726
58664,542982,186645
58665,542893,187049
58666,542982,186645
58667,542982,186645
58668,542982,186645
58669,542893,187049
58670,543217,186617
58671,543217,186617
58672,543217,186617
58673,543143,186799
58674,543143,186799
58675,543217,186617
58676,543096,186355
58677,542957,187012
58678,543391,186991
58679,543173,187222
58680,543391,186991
58681,543391,186991
58682,543391,186991
58683,543321,186760
58684,543391,186991
58685,543391,186991
58686,543391,186991
58687,543391,186991
58688,543391,186991
58689,543391,186991
58690,543391,186991
58691,543391,186991
58692,543391,186991
58693,543391,186991
58694,543391,186991
58695,543073,186923
58696,543073,186923
58697,543321,186760
58698,543032,187258
58699,543378,186812
58700,543391,186991
58701,543378,186812
58702,543173,187222
58703,543391,186991
58704,543378,186812
58705,543321,186760
58706,543222,187293
58707,543173,187222
58708,543378,186812
58709,543046,187308
58710,543222,187293
58711,543073,186923
58712,543014,186966
58713,543172,187347
58714,543046,187308
58715,543073,186923
58716,543391,186991
58717,543378,186812
58718,544471,185925
58719,544562,186075
58720,544471,185925
58721,544471,185925
58722,544471,185925
58723,544471,185925
58724,544529,185867
58725,544672,186075
58726,544672,186075
58727,544556,185795
58728,544766,186036
58729,544471,185925
58730,544529,185867
58731,544654,185636
58732,544673,185606
58733,544664,185678
58734,544583,185724
58735,544673,185606
58736,544654,185636
58737,544315,186032
58738,544218,185909
58739,544315,186032
58740,544315,186032
58741,544312,186443
58742,544312,186443
58743,544312,186443
58744,544312,186443
58745,544427,186226
58746,544312,186443
58747,544168,186488
58748,544658,186149
58749,544168,186488
58750,544581,186273
58751,544344,186549
58752,544090,186280
58753,544169,186224
58754,544090,186280
58755,544063,186522
58756,544063,186522
58757,544034,186416
58758,544063,186522
58759,544090,186280
58760,544090,186280
58761,544034,186416
58762,544169,186224
58763,544063,186522
58764,543924,186124
58765,543768,186497
58766,543985,185987
58767,543673,186336
58768,543860,186590
58769,543924,186124
58770,543860,186590
58771,543638,186386
58772,543985,185987
58773,543673,186336
58774,543638,186386
58775,543705,186184
58776,543789,185967
58777,543768,186497
58778,543673,186336
58779,543847,186314
58780,543638,186386
58781,543705,186184
58782,543860,186590
58783,543940,186575
58784,543768,186497
58785,543792,186440
58786,543629,186494
58787,543768,186497
58788,543739,186490
58789,543792,186440
58790,543673,186336
58791,543940,186575
58792,543792,186440
58793,543792,186440
58794,543768,186497
58795,543940,186575
58796,543792,186440
58797,543768,186497
58798,543792,186440
58799,543768,186497
58800,543847,186314
58801,543768,186497
58802,543768,186497
58803,543673,186336
58804,543629,186494
58805,543629,186494
58806,543629,186494
58807,543638,186386
58808,543629,186494
58809,543629,186494
58810,543860,186590
58811,543661,186489
58812,543768,186497
58813,543638,186386
58814,543768,186497
58815,543768,186497
58816,543638,186386
58817,543739,186490
58818,543940,186575
58819,543940,186575
58820,543661,186489
58821,543768,186497
58822,543739,186490
58823,543768,186497
58824,543768,186497
58825,543768,186497
58826,543860,186590
58827,543940,186575
58828,543924,186124
58829,543940,186575
58830,543949,186267
58831,543955,186056
58832,543792,186440
58833,543673,186336
58834,543638,186386
58835,543768,186497
58836,543673,186336
58837,543673,186336
58838,543705,186184
58839,543629,186494
58840,543949,186100
58841,543673,186336
58842,543940,186489
58843,544265,186567
58844,544110,186630
58845,544402,186650
58846,544265,186567
58847,543940,186489
58848,544265,186567
58849,544265,186567
58850,544265,186567
58851,544021,186615
58852,544265,186567
58853,544265,186567
58854,543940,186489
58855,544265,186567
58856,544265,186567
58857,544021,186615
58858,543940,186489
58859,544265,186567
58860,543940,186489
58861,544402,186650
58862,544265,186567
58863,544265,186567
58864,544265,186567
58865,544265,186567
58866,543940,186489
58867,544265,186567
58868,543940,186489
58869,544110,186630
58870,544265,186567
58871,544265,186567
58872,544265,186567
58873,544265,186567
58874,544265,186567
58875,544110,186630
58876,543940,186489
58877,544402,186650
58878,544265,186567
58879,543940,186489
58880,544265,186567
58881,543940,186489
58882,543940,186489
58883,543940,186489
58884,544265,186567
58885,544265,186567
58886,544265,186567
58887,544265,186567
58888,544265,186567
58889,544021,186615
58890,544021,186615
58891,544265,186567
58892,543940,186489
58893,544021,186615
58894,544265,186567
58895,544265,186567
58896,544265,186567
58897,544265,186567
58898,544265,186567
58899,544265,186567
58900,544265,186567
58901,544265,186567
58902,544402,186650
58903,544265,186567
58904,543940,186489
58905,544110,186630
58906,544402,186650
58907,544316,186710
58908,544316,186710
58909,544316,186710
58910,544316,186710
58911,544316,186710
58912,544316,186710
58913,544316,186710
58914,544180,186632
58915,544316,186710
58916,544316,186710
58917,544136,186681
58918,544316,186710
58919,544171,186675
58920,544171,186675
58921,544171,186675
58922,544604,186808
58923,544021,186615
58924,544171,186675
58925,544316,186710
58926,544171,186675
58927,544316,186710
58928,544180,186632
58929,544171,186675
58930,544316,186710
58931,544402,186650
58932,544316,186710
58933,544402,186650
58934,544316,186710
58935,544110,186630
58936,543940,186489
58937,544171,186675
58938,544316,186710
58939,544462,186766
58940,544316,186710
58941,544316,186710
58942,544110,186630
58943,544254,186717
58944,543940,186489
58945,544316,186710
58946,544316,186710
58947,543940,186489
58948,544316,186710
58949,544316,186710
58950,544316,186710
58951,543940,186489
58952,544136,186681
58953,544021,186615
58954,544917,186600
58955,544917,186600
58956,544917,186600
58957,544716,186883
58958,544716,186883
58959,544625,186643
58960,544690,186609
58961,545221,186643
58962,544812,186523
58963,544957,186850
58964,545221,186643
58965,544957,186850
58966,545221,186643
58967,544812,186523
58968,544827,186887
58969,545221,186643
58970,544702,186809
58971,545221,186643
58972,544702,186809
58973,545218,186650
58974,544917,186600
58975,544594,186693
58976,545221,186643
58977,544770,186579
58978,544413,186619
58979,544917,186600
58980,544770,186579
58981,544413,186619
58982,544770,186579
58983,544594,186693
58984,544413,186619
58985,545221,186643
58986,546219,186568
58987,546219,186568
58988,546132,186543
58989,546295,186412
58990,546219,186568
58991,546219,186568
58992,546219,186568
58993,546231,186300
58994,546219,186568
58995,546231,186300
58996,546295,186412
58997,546295,186412
58998,545945,185633
58999,545945,185633
59000,545945,185633
59001,545780,185868
59002,545945,185633
59003,546068,185891
59004,546029,185675
59005,545945,185633
59006,545789,185747
59007,546068,185891
59008,546068,185891
59009,545701,185715
59010,545112,185691
59011,544983,185611
59012,545050,185638
59013,545050,185638
59014,545050,185638
59015,545050,185638
59016,544845,185990
59017,545093,185622
59018,544983,185611
59019,545093,185622
59020,544983,185611
59021,545088,185843
59022,544983,185611
59023,545088,185843
59024,544983,185611
59025,544983,185611
59026,545093,185622
59027,545050,185638
59028,544983,185611
59029,545050,185638
59030,545093,185622
59031,544983,185611
59032,544983,185611
59033,544983,185611
59034,545093,185622
59035,545093,185622
59036,545050,185638
59037,545138,185567
59038,545072,185759
59039,544845,185990
59040,545072,185759
59041,545138,185567
59042,544845,185990
59043,544845,185990
59044,544845,185990
59045,544845,185990
59046,544982,185566
59047,544845,185990
59048,545352,185921
59049,545083,185918
59050,545083,185918
59051,545083,185918
59052,545413,185161
59053,545396,185554
59054,545585,185560
59055,545513,185369
59056,545585,185560
59057,545413,185161
59058,545450,185685
59059,545413,185161
59060,545450,185685
59061,545413,185161
59062,545771,185588
59063,545450,185685
59064,545396,185554
59065,545450,185685
59066,545312,186442
59067,545312,186442
59068,545478,186589
59069,545666,186445
59070,545666,186445
59071,545569,186681
59072,545569,186681
59073,545567,186717
59074,545567,186717
59075,545350,186246
59076,545567,186717
59077,545312,186442
59078,545426,186523
59079,545426,186523
59080,545312,186442
59081,544889,186075
59082,544806,186200
59083,544796,186048
59084,544806,186200
59085,544889,186075
59086,544889,186075
59087,544889,186075
59088,544674,186287
59089,544674,186287
59090,544674,186287
59091,544806,186200
59092,543543,186453
59093,543377,186370
59094,543637,185685
59095,543377,186370
59096,543377,186370
59097,543543,186453
59098,543587,185780
59099,543338,186102
59100,543377,186370
59101,543543,186453
59102,543338,186102
59103,543377,186370
59104,543533,186063
59105,543533,186063
59106,543582,185663
59107,543603,186391
59108,543582,185663
59109,543603,186391
59110,543582,185663
59111,543637,185685
59112,543588,186227
59113,543564,185896
59114,543443,186206
59115,543604,186478
59116,543604,186478
59117,543377,186370
59118,543604,186478
59119,543543,186453
59120,543586,186316
59121,543604,186478
59122,543604,186478
59123,543624,185942
59124,543586,186316
59125,543588,186227
59126,543603,186391
59127,543543,186329
59128,543588,186227
59129,543304,186311
59130,543604,186478
59131,543596,186123
59132,543604,186478
59133,543604,186478
59134,543586,186316
59135,543604,186478
59136,543604,186478
59137,543604,186478
59138,543604,186478
59139,543603,186391
59140,543588,186227
59141,543588,186227
59142,543587,185780
59143,543377,186370
59144,543586,186316
59145,543596,186123
59146,543582,185663
59147,543628,186073
59148,543604,186478
59149,543304,186311
59150,543543,186453
59151,543603,186391
59152,543725,185610
59153,543725,185610
59154,543725,185610
59155,543830,185583
59156,543724,185899
59157,543772,185773
59158,543749,185836
59159,543830,185583
59160,543830,185583
59161,543725,185610
59162,543772,185773
59163,543787,185499
59164,543884,185628
59165,543749,185836
59166,543884,185628
59167,543884,185628
59168,543884,185628
59169,543884,185628
59170,543772,185773
59171,543830,185583
59172,543954,185524
59173,543884,185628
59174,543725,185610
59175,543884,185628
59176,543830,185583
59177,543787,185499
59178,543787,185499
59179,543791,185710
59180,543884,185628
59181,544064,185769
59182,544064,185769
59183,544064,185769
59184,544091,185698
59185,544091,185698
59186,544064,185769
59187,544282,185713
59188,544064,185769
59189,544091,185698
59190,544282,185713
59191,544282,185713
59192,544064,185769
59193,544064,185769
59194,544064,185769
59195,543744,185132
59196,543602,185373
59197,543744,185132
59198,543602,185373
59199,543602,185373
59200,543678,184957
59201,543602,185373
59202,543602,185373
59203,543678,184957
59204,543744,185132
59205,543679,185145
59206,543679,185145
59207,543883,185407
59208,543883,185407
59209,543883,185407
59210,543883,185407
59211,543883,185407
59212,543883,185407
59213,543883,185407
59214,543883,185407
59215,543883,185407
59216,543883,185407
59217,543883,185407
59218,543883,185407
59219,543883,185407
59220,543883,185407
59221,543927,185275
59222,543635,185418
59223,543703,185415
59224,543927,185275
59225,543865,185465
59226,543703,185415
59227,543635,185418
59228,543865,185465
59229,544392,185478
59230,544380,185552
59231,544317,185486
59232,544392,185478
59233,544465,185616
59234,544317,185486
59235,544465,185616
59236,544465,185616
59237,544193,185418
59238,544465,185616
59239,544396,185509
59240,544157,185170
59241,543965,185078
59242,543946,185211
59243,543956,185144
59244,544196,184964
59245,544157,185170
59246,544196,184964
59247,544133,185317
59248,543956,185144
59249,543956,185144
59250,544157,185170
59251,544157,185170
59252,544157,185170
59253,544157,185170
59254,544133,185317
59255,544157,185170
59256,544157,185170
59257,544123,185036
59258,544133,185317
59259,544196,184964
59260,544123,185036
59261,544136,185240
59262,544123,185036
59263,544123,185036
59264,544123,185036
59265,544123,185036
59266,544200,184874
59267,544458,185204
59268,544361,185066
59269,544748,185235
59270,544677,185264
59271,544777,185367
59272,544748,185235
59273,544200,184874
59274,544361,185066
59275,544361,185066
59276,544748,185235
59277,544777,185367
59278,544200,184874
59279,544200,184874
59280,544200,184874
59281,544200,184874
59282,544200,184874
59283,544562,185180
59284,544562,185180
59285,544200,184874
59286,544200,184874
59287,544200,184874
59288,543966,184866
59289,543756,184780
59290,543944,185002
59291,543966,184866
59292,543987,184946
59293,543987,184946
59294,543696,184864
59295,543966,184866
59296,543842,185022
59297,543987,184946
59298,543842,185022
59299,543966,184866
59300,543842,185022
59301,543966,184866
59302,543742,184910
59303,543987,184946
59304,543987,184946
59305,543987,184946
59306,545947,186760
59307,546154,186833
59308,545879,186736
59309,546015,186784
59310,546154,186833
59311,546154,186833
59312,546083,186937
59313,545370,187025
59314,545314,186723
59315,545564,186924
59316,545451,186815
59317,545564,186924
59318,545106,186938
59319,545220,186920
59320,545106,186938
59321,545387,186994
59322,545106,186938
59323,545342,186864
59324,545287,187029
59325,545342,186864
59326,545548,187013
59327,545508,186885
59328,545548,187013
59329,545106,186938
59330,545548,187013
59331,545508,186885
59332,545400,186931
59333,545106,186938
59334,545477,187088
59335,545485,186733
59336,545564,186924
59337,545106,186938
59338,545564,186924
59339,545564,186924
59340,545564,186924
59341,545548,187013
59342,545314,186723
59343,545220,186920
59344,545287,187029
59345,545106,186938
59346,545802,186933
59347,545742,186684
59348,545873,187027
59349,545897,186991
59350,545802,186933
59351,545659,186892
59352,545659,186892
59353,545616,186512
59354,545802,186933
59355,545802,186933
59356,545897,186991
59357,545897,186991
59358,545897,186991
59359,545897,186991
59360,545697,187079
59361,545897,186991
59362,546410,186873
59363,546377,185932
59364,546377,185932
59365,546377,185932
59366,546496,186870
59367,546496,186870
59368,546410,186873
59369,546438,186504
59370,546579,186696
59371,546496,186870
59372,546453,186394
59373,546410,186873
59374,546238,185793
59375,546238,185793
59376,546410,186873
59377,546410,186873
59378,546438,186504
59379,546410,186873
59380,546864,187298
59381,546582,187273
59382,546582,187273
59383,546864,187298
59384,546864,187298
59385,546582,187273
59386,546736,187268
59387,546412,187260
59388,546736,187268
59389,546412,187260
59390,546646,187181
59391,546646,187181
59392,546202,187082
59393,546281,187128
59394,546368,187158
59395,546368,187158
59396,546368,187158
59397,546111,187156
59398,546836,186937
59399,546737,186996
59400,546368,187158
59401,546737,186996
59402,546368,187158
59403,546752,186864
59404,546669,186941
59405,546752,186864
59406,546202,187082
59407,546281,187128
59408,546752,186864
59409,546368,187158
59410,546321,187206
59411,546669,186941
59412,546752,186864
59413,546368,187158
59414,546281,187128
59415,546669,186941
59416,546669,186941
59417,546368,187158
59418,546202,187082
59419,546202,187082
59420,546669,186941
59421,546202,187082
59422,546202,187082
59423,546737,186996
59424,547502,187303
59425,547357,187346
59426,547157,187104
59427,547601,187530
59428,547390,187186
59429,547157,187104
59430,547157,187104
59431,547350,187470
59432,547350,187470
59433,547502,187303
59434,547626,187431
59435,547571,187480
59436,547678,187550
59437,547571,187480
59438,547264,187290
59439,547678,187550
59440,547475,187396
59441,547678,187550
59442,547601,187530
59443,547184,187246
59444,547678,187550
59445,547184,187246
59446,547502,187303
59447,547529,187500
59448,543532,188142
59449,543328,188307
59450,543278,188262
59451,543328,188307
59452,543030,188306
59453,543278,188262
59454,543278,188262
59455,543328,188307
59456,543368,188240
59457,543328,188307
59458,543278,188262
59459,543328,188307
59460,543328,188307
59461,543030,188306
59462,543676,188104
59463,543676,188104
59464,543278,188262
59465,543250,188433
59466,543368,188240
59467,543368,188240
59468,543255,188309
59469,543328,188307
59470,543250,188433
59471,543328,187454
59472,542692,187133
59473,542636,187322
59474,542635,187425
59475,542563,187346
59476,543053,187493
59477,542953,187616
59478,543053,187493
59479,543086,187948
59480,542915,187692
59481,542934,187980
59482,543144,187718
59483,542953,187616
59484,543086,187948
59485,542953,187616
59486,542172,187966
59487,541906,188099
59488,542356,187748
59489,542375,187530
59490,542471,187845
59491,542347,187668
59492,542471,187845
59493,542356,187748
59494,542395,187984
59495,542811,187828
59496,542531,187609
59497,542868,187765
59498,542723,187322
59499,542811,187828
59500,542855,187122
59501,543047,187427
59502,542855,187122
59503,543095,187432
59504,542756,187239
59505,542679,188211
59506,542489,188192
59507,542679,188211
59508,542628,188287
59509,542679,188211
59510,542425,188376
59511,542936,188140
59512,542489,188192
59513,542425,188376
59514,541721,188261
59515,542368,188059
59516,542272,188371
59517,542272,188371
59518,542107,188039
59519,542236,188156
59520,542236,188156
59521,542044,188097
59522,541901,188254
59523,542236,188156
59524,541524,188279
59525,542236,188156
59526,541912,188381
59527,542355,188476
59528,542355,188476
59529,542065,188357
59530,541912,188381
59531,541912,188381
59532,541789,188566
59533,541970,188817
59534,541924,188706
59535,541912,188381
59536,542355,188476
59537,541864,188507
59538,541789,188566
59539,542355,188476
59540,541912,188381
59541,542258,188695
59542,542516,188577
59543,542153,188437
59544,542339,188595
59545,542339,188595
59546,542339,188595
59547,542339,188595
59548,542339,188595
59549,542516,188577
59550,541776,188717
59551,541708,189186
59552,542016,188987
59553,541767,189427
59554,541776,188717
59555,541776,188717
59556,541862,188921
59557,541327,190082
59558,541327,190082
59559,541819,189079
59560,541862,188921
59561,541776,188717
59562,541776,188717
59563,541552,189971
59564,541776,188717
59565,542357,189908
59566,542579,189688
59567,542726,189666
59568,542396,189861
59569,542556,189771
59570,542726,189666
59571,542726,189666
59572,542783,189599
59573,542357,189908
59574,542344,190011
59575,542344,190011
59576,542844,189922
59577,542665,190001
59578,542344,190011
59579,543288,189595
59580,543362,189663
59581,543362,189663
59582,543283,189723
59583,542315,189312
59584,542242,189753
59585,543136,189500
59586,542650,188967
59587,542650,188967
59588,542650,188967
59589,542650,188967
59590,542370,189076
59591,542242,189753
59592,541965,189197
59593,541965,189197
59594,542352,188889
59595,542257,188856
59596,542096,189035
59597,542241,189192
59598,522386,176929
59599,522241,176929
59600,522241,176929
59601,522241,176929
59602,522284,176674
59603,522345,176839
59604,522386,176929
59605,522284,176674
59606,522047,177029
59607,522284,176674
59608,522345,176839
59609,522176,176738
59610,522345,176839
59611,522345,176839
59612,521806,176599
59613,521783,176781
59614,521673,176430
59615,521673,176430
59616,521774,176988
59617,521781,176400
59618,521781,176400
59619,521781,176400
59620,521783,176781
59621,521774,176988
59622,521774,176988
59623,521783,176781
59624,522336,176317
59625,522278,176265
59626,522278,176265
59627,522382,176413
59628,522600,176666
59629,522382,176413
59630,522600,176666
59631,522240,176498
59632,522600,176666
59633,522600,176666
59634,522600,176666
59635,522388,176218
59636,522309,177354
59637,522661,177691
59638,522661,177691
59639,522977,177858
59640,522548,177934
59641,522977,177858
59642,522548,177934
59643,522548,177934
59644,522548,177934
59645,522624,177679
59646,522653,177887
59647,522548,177934
59648,522935,177824
59649,522934,177601
59650,522845,177734
59651,523028,177708
59652,522845,177734
59653,522258,177654
59654,522258,177654
59655,522510,177557
59656,522354,177556
59657,522354,177556
59658,522258,177654
59659,522258,177654
59660,519455,177063
59661,519455,177063
59662,519323,176678
59663,519560,176797
59664,519423,177076
59665,519269,176496
59666,519135,176825
59667,518969,176976
59668,518834,176601
59669,519029,177032
59670,519117,176804
59671,519121,176755
59672,519121,176755
59673,519151,177098
59674,519121,176755
59675,518800,176503
59676,519106,176459
59677,519318,177524
59678,519318,177524
59679,519318,177524
59680,519318,177524
59681,519233,177237
59682,519089,177500
59683,519013,177604
59684,519266,177472
59685,519363,177311
59686,517631,175230
59687,518418,175703
59688,518242,175311
59689,518201,175511
59690,518242,175311
59691,518242,175311
59692,518242,175311
59693,518242,175311
59694,518242,175311
59695,518242,175311
59696,518242,175311
59697,518242,175311
59698,517631,175230
59699,518344,175483
59700,518295,175397
59701,518344,175483
59702,518295,175397
59703,517631,175230
59704,518295,175397
59705,518119,175458
59706,518295,175397
59707,518344,175483
59708,518344,175483
59709,518730,176318
59710,518888,175719
59711,518961,175707
59712,518766,175745
59713,518961,175707
59714,522707,175623
59715,522815,175440
59716,522815,175440
59717,522636,175518
59718,522055,175491
59719,522509,175534
59720,522218,175668
59721,522325,175980
59722,522508,175493
59723,521914,176082
59724,521914,176082
59725,522017,176098
59726,521839,176078
59727,522062,176341
59728,521626,175914
59729,521626,175914
